REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH,0.703
JOURNAL OF LABOR RESEARCH,0.7
ENVIRONMENT AND HISTORY,0.698
JOURNAL OF FAMILY THERAPY,0.697
Language and Literature,0.697
Anuario De Psicologia Juridica,0.696
NATURAL RESOURCES JOURNAL,0.696
HISPANIC JOURNAL OF BEHAVIORAL SCIENCES,0.695
Education and Treatment of Children,0.692
European Journal of Health Psychology,0.692
Journal of Credit Risk,0.692
Families In Society-The Journal of Contemporary Social Services,0.691
International Journal of Disability Development and Education,0.691
Law and History Review,0.69
Nauplius,0.69
Netherlands Quarterly of Human Rights,0.69
Qualitative Research in Accounting and Management,0.69
SOCIOBIOLOGY,0.69
Review of Keynesian Economics,0.689
SALUD MENTAL,0.689
JOURNAL OF JAPANESE STUDIES,0.688
Journal of Australian Political Economy,0.688
Lex Localis-Journal of Local Self-Government,0.688
Music Education Research,0.688
Nonlinear Dynamics Psychology and Life Sciences,0.688
Prague Economic Papers,0.687
Review of Cognitive Linguistics,0.686
Anthropology Southern Africa,0.684
Australian Journal of Linguistics,0.684
Boletin de la Asociacion de Geografos Espanoles,0.684
Portuguese Economic Journal,0.684
Stratigraphy,0.683
CRITICAL INQUIRY,0.681
ANTHROPOLOGISCHER ANZEIGER,0.679
CESifo Economic Studies,0.679
European Journal of Law and Economics,0.679
Hacettepe Journal of Mathematics and Statistics,0.679
IDENTITIES-GLOBAL STUDIES IN CULTURE AND POWER,0.679
JOURNAL OF CONTEMPORARY HISTORY,0.679
Journal of East European Management Studies,0.679
MAMMALIA,0.679
METRIKA,0.679
DIFFERENTIAL EQUATIONS,0.677
Foundations of Chemistry,0.677
JOURNAL OF PSYCHOLINGUISTIC RESEARCH,0.677
Miskolc Mathematical Notes,0.677
Revista de Psicologia del Deporte,0.677
UNFALLCHIRURG,0.677
Contemporary Political Theory,0.676
International Journal of Biostatistics,0.676
Journal of Psychologists and Counsellors in Schools,0.676
SOCIAL BEHAVIOR AND PERSONALITY,0.676
MIDDLE EAST JOURNAL,0.675
Pacific Journal of Optimization,0.675
Politics Philosophy & Economics,0.675
MONTHLY REVIEW-AN INDEPENDENT SOCIALIST MAGAZINE,0.674
Families Relationships and Societies,0.672
Estudios Atacamenos,0.671
ASTROPHYSICS,0.67
Cultural Studies-Critical Methodologies,0.67
FERROELECTRICS,0.669
HETEROCYCLES,0.668
Asia Pacific Law Review,0.667
BULLETIN OF THE MENNINGER CLINIC,0.667
GLQ-A JOURNAL OF LESBIAN AND GAY STUDIES,0.667
International Journal of Marine and Coastal Law,0.667
JOURNAL OF MATERIAL CULTURE,0.667
Qualitative Sociology,0.667
STANFORD JOURNAL OF INTERNATIONAL LAW,0.667
STUDIES IN AMERICAN POLITICAL DEVELOPMENT,0.667
Psychiatry Psychology and Law,0.664
Documenta Mathematica,0.661
Journal of Medical Imaging and Health Informatics,0.659
JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK,0.658
JOURNAL OF AFRICAN HISTORY,0.658
Asian Journal of Social Science,0.655
Chungara-Revista de Antropologia Chilena,0.654
JOURNAL OF SOCIAL SERVICE RESEARCH,0.654
PHYTON-ANNALES REI BOTANICAE,0.654
SLAVIC REVIEW,0.652
FEDERAL RESERVE BANK OF ST LOUIS REVIEW,0.65
STUDIES IN PHILOSOPHY AND EDUCATION,0.65
WAR IN HISTORY,0.65
BUFFALO LAW REVIEW,0.649
HISTORY WORKSHOP JOURNAL,0.649
Central Asian Survey,0.648
English Teaching-Practice and Critique,0.648
IRAL-INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING,0.647
JOURNAL OF ANTHROPOLOGICAL RESEARCH,0.647
JOURNAL OF MODERN HISTORY,0.647
EUROPEAN JOURNAL OF PSYCHIATRY,0.646
English Today,0.645
JOURNAL OF ASIAN STUDIES,0.645
STATISTICS,0.645
Translation and Interpreting Studies,0.644
HERPETOZOA,0.643
Journal of the Southern African Institute of Mining and Metallurgy,0.643
LINGUA,0.643
ELECTRONIC JOURNAL OF COMBINATORICS,0.641
ETHNOHISTORY,0.641
SEMICONDUCTORS,0.641
JOURNAL OF EAST ASIAN LINGUISTICS,0.64
FEMINIST STUDIES,0.639
AUSTRALIAN FEMINIST STUDIES,0.638
Journal of Moral Philosophy,0.636
SOCIETY,0.636
ZYGON,0.636
HARVARD JOURNAL OF LAW AND PUBLIC POLICY,0.635
JOURNAL OF POST KEYNESIAN ECONOMICS,0.635
Historia Agraria,0.634
Review of International Economics,0.634
Psicologica,0.633
Integrative Psychological and Behavioral Science,0.631
Journal of Fiber Science and Technology,0.63
HUMAN BIOLOGY,0.629
Acta Medica Portuguesa,0.628
Journal of Korea Trade,0.628
Acta Histriae,0.627
MATHEMATICAL NOTES,0.626
CORNELL INTERNATIONAL LAW JOURNAL,0.625
English in Education,0.625
FINANCE A UVER-CZECH JOURNAL OF ECONOMICS AND FINANCE,0.625
JOURNAL OF LEISURE RESEARCH,0.625
SOCIOLOGICAL SPECTRUM,0.625
JOURNAL OF ASIAN AND AFRICAN STUDIES,0.624
Australasian Journal of Early Childhood,0.622
ECOLOGY LAW QUARTERLY,0.622
HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY,0.622
MANCHESTER SCHOOL,0.622
REVUE FRANCAISE DE SOCIOLOGIE,0.622
EDUCATIONAL GERONTOLOGY,0.621
German Journal of Human Resource Management-Zeitschrift fur Personalforschung,0.621
Journal of Materials Education,0.621
Gender and Language,0.619
International Politics,0.619
ENGLISH HISTORICAL REVIEW,0.618
Journal of Oceanology and Limnology,0.617
Media International Australia,0.616
DISSENT,0.615
Independent Review,0.615
Journal of Cognitive Psychotherapy,0.615
AMERICAN INDIAN AND ALASKA NATIVE MENTAL HEALTH RESEARCH,0.613
JOURNAL OF SOCIAL WORK PRACTICE,0.613
Nature + Culture,0.613
Cold War History,0.612
Culture and Organization,0.612
EUROPEAN JOURNAL OF MIGRATION AND LAW,0.611
HITOTSUBASHI JOURNAL OF ECONOMICS,0.611
Fluid Dynamics,0.61
PSYCHOLOGICA BELGICA,0.61
REVIEW OF RADICAL POLITICAL ECONOMICS,0.607
Social Work in Public Health,0.607
IDS BULLETIN-INSTITUTE OF DEVELOPMENT STUDIES,0.606
JOURNAL OF AQUATIC PLANT MANAGEMENT,0.606
Journal of the International Phonetic Association,0.605
Pragmatics,0.605
AATCC Journal of Research,0.604
HERZOGIA,0.604
PSIKHOLOGICHESKII ZHURNAL,0.604
World Englishes,0.604
Engenharia Agricola,0.603
FOLIA LINGUISTICA,0.603
TECHNICAL PHYSICS,0.603
Transylvanian Review of Administrative Sciences,0.603
LABOR HISTORY,0.6
Violence and Victims,0.598
Biomedica,0.597
Legal Studies,0.597
South African Journal of Economic and Management Sciences,0.597
Asian Economic Papers,0.596
STOCHASTIC MODELS,0.596
ASIA PACIFIC JOURNAL OF SOCIAL WORK AND DEVELOPMENT,0.595
Revista de Estudios Sociales,0.594
ENVIRONMENTAL HISTORY,0.593
Digital Scholarship in the Humanities,0.592
Neurosciences,0.592
South African Journal on Human Rights,0.591
DIPLOMATIC HISTORY,0.589
CANADIAN JOURNAL OF POLITICAL SCIENCE-REVUE CANADIENNE DE SCIENCE POLITIQUE,0.587
Journal of African Cultural Studies,0.587
African Journal of Library Archives and Information Science,0.586
Bulletin of Latin American Research,0.586
Journal of Applied Economics,0.586
Journal of Mental Health Policy and Economics,0.586
Science and Technology of Energetic Materials,0.586
British Journal of Music Education,0.583
English World-Wide,0.583
LIBRI,0.583
Praehistorische Zeitschrift,0.583
QME-Quantitative Marketing and Economics,0.583
ZOOSYSTEMA,0.583
CANADIAN JOURNAL OF CRIMINOLOGY AND CRIMINAL JUSTICE,0.581
Condensed Matter Physics,0.581
Revista de Historia Economica,0.581
International Journal of Cognitive Therapy,0.58
BSGF-Earth Sciences Bulletin,0.579
Asia-Pacific Journal of Financial Studies,0.578
JOURNAL OF ECONOMIC ISSUES,0.577
Journal of Latin American and Caribbean Anthropology,0.577
ICSID Review-Foreign Investment Law Journal,0.576
Ochrona Srodowiska,0.576
Revista Iberoamericana de Diagnostico y Evaluacion-e Avaliacao Psicologica,0.576
GEOGRAPHY,0.575
CHILDRENS HEALTH CARE,0.574
CARTOGRAPHIC JOURNAL,0.571
Interpreting,0.571
REVISTA MEXICANA DE PSICOLOGIA,0.571
Journal of Competition Law & Economics,0.565
Revija za Kriminalistiko in Kriminologijo,0.565
Translator,0.565
AMERICAN JOURNAL OF FAMILY THERAPY,0.564
OCEAN DEVELOPMENT AND INTERNATIONAL LAW,0.564
Journal of Comparative Germanic Linguistics,0.563
History and Anthropology,0.562
EKONOMICKY CASOPIS,0.56
MAIN GROUP METAL CHEMISTRY,0.558
Perspectives-Studies in Translation Theory and Practice,0.558
BOLETIM DO INSTITUTO DE PESCA,0.556
PHI DELTA KAPPAN,0.556
Water Resources,0.556
ZEITSCHRIFT FUR ARBEITS-UND ORGANISATIONSPSYCHOLOGIE,0.556
HUMAN STUDIES,0.554
Irish Educational Studies,0.554
Journal of Australian Studies,0.554
ELECTROMAGNETICS,0.553
HISPANIA-A JOURNAL DEVOTED TO THE TEACHING OF SPANISH AND PORTUGUESE,0.553
ECONOMIST-NETHERLANDS,0.55
Hacienda Publica Espanola-Review of Public Economics,0.55
INTERNATIONAL JOURNAL OF LEXICOGRAPHY,0.55
International Journal of Sport Finance,0.55
Asian Perspective,0.549
Functions of Language,0.545
JOURNAL OF LATIN AMERICAN STUDIES,0.545
COLUMBIA JOURNAL OF TRANSNATIONAL LAW,0.543
EAST EUROPEAN POLITICS AND SOCIETIES,0.543
Journal of Business-to-Business Marketing,0.543
PATTERNS OF PREJUDICE,0.543
Australasian Emergency Care,0.542
German History,0.541
Oral Radiology,0.54
SCOTTISH JOURNAL OF POLITICAL ECONOMY,0.54
Heroin Addiction and Related Clinical Problems,0.538
Journal of South Asian Development,0.538
LASERS IN ENGINEERING,0.538
Journal of Homotopy and Related Structures,0.537
Journal of Vibration Engineering & Technologies,0.537
STUDIA PSYCHOLOGICA,0.537
ANTHROPOLOGIE,0.536
SOTSIOLOGICHESKIE ISSLEDOVANIYA,0.536
Austrian Journal of Earth Sciences,0.533
Global Economic Review,0.533
JOURNAL OF EMPLOYMENT COUNSELING,0.533
Jokull,0.533
Journal of Early Modern History,0.533
STUDIES IN NONLINEAR DYNAMICS AND ECONOMETRICS,0.533
Zeitschrift fur Sprachwissenschaft,0.533
INTERNATIONAL REVIEW OF SOCIAL HISTORY,0.532
AMERICAN BANKRUPTCY LAW JOURNAL,0.531
JOURNAL OF COSMETIC SCIENCE,0.53
Advances in Strategic Management-A Research Annual,0.528
Estudios de Psicologia,0.527
OCEANIA,0.526
PAEDAGOGICA HISTORICA,0.526
JOURNAL OF BLACK STUDIES,0.525
Psychoanalytic Study of the Child,0.525
INTERNATIONAL JOURNAL OF GROUP PSYCHOTHERAPY,0.523
Visual Communication,0.523
DYNAMIC SYSTEMS AND APPLICATIONS,0.522
Historia y Politica,0.522
MECHANICAL ENGINEERING,0.522
Australian Aboriginal Studies,0.52
CHILD & FAMILY BEHAVIOR THERAPY,0.52
Revista de Psicologia Social,0.519
RETHINKING HISTORY,0.518
Archive for the Psychology of Religion-Archiv fur Religionspsychologie,0.517
Universitas Psychologica,0.517
International Journal of Feminist Approaches To Bioethics,0.514
Travail Genre et Societes,0.514
ANTHROPOLOGICAL QUARTERLY,0.513
Intersecciones en Antropologia,0.513
Russian Journal of Developmental Biology,0.512
Zeitschrift fur Psychiatrie Psychologie und Psychotherapie,0.512
Journal of Biomaterials and Tissue Engineering,0.511
Historia Critica,0.509
International Journal of Transport Economics,0.509
Revista Brasileira de Politica Internacional,0.509
TROPICAL BIOMEDICINE,0.509
Panoeconomicus,0.508
REVIEW OF INDUSTRIAL ORGANIZATION,0.505
ANNEE PSYCHOLOGIQUE,0.5
Electronic Research Announcements in Mathematical Sciences,0.5
English Language & Linguistics,0.5
Georgian Mathematical Journal,0.5
Hong Kong Law Journal,0.5
Linguistica Antverpiensia New Series-Themes in Translation Studies,0.5
Pacific Economic Review,0.5
Sociologus,0.5
Terapia Psicologica,0.5
INTERNATIONAL JOURNAL OF MORPHOLOGY,0.499
MANAGERIAL AND DECISION ECONOMICS,0.494
Egitim ve Bilim-Education and Science,0.493
HISTORY OF PSYCHIATRY,0.492
Journal of Beliefs & Values-Studies in Religion & Education,0.492
DRUSTVENA ISTRAZIVANJA,0.491
JOURNAL OF PALESTINE STUDIES,0.49
Journal of the Australian Library and Information Association,0.49
REPRESENTATIONS,0.49
Salud Colectiva,0.489
DIAGNOSTICA,0.488
JOURNAL OF AMERICAN HISTORY,0.488
MODERN ASIAN STUDIES,0.488
Queen Mary Journal of Intellectual Property,0.488
Revista Signos,0.488
JOURNAL OF LEGAL STUDIES,0.486
ARCHIVE FOR MATHEMATICAL LOGIC,0.485
Asian-Pacific Economic Literature,0.485
JOURNAL OF VISUAL IMPAIRMENT & BLINDNESS,0.485
LIBRARY RESOURCES & TECHNICAL SERVICES,0.485
Target-International Journal of Translation Studies,0.485
Information & Culture,0.484
ENTERPRISE & SOCIETY,0.483
JOURNAL OF MODERN ITALIAN STUDIES,0.482
Intelligence and National Security,0.481
Revista de Economia Aplicada,0.481
INTERNATIONAL JOURNAL OF PSYCHOANALYSIS,0.48
Journal of Risk,0.48
Zeitschrift fur Sportpsychologie,0.48
JOURNAL OF BRITISH STUDIES,0.479
CESKOSLOVENSKA PSYCHOLOGIE,0.478
CIVIL ENGINEERING,0.478
Presidential Studies Quarterly,0.476
INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,0.475
ASIAN SURVEY,0.474
POLITY,0.474
Turk Psikiyatri Dergisi,0.473
RAE-Revista de Administracao de Empresas,0.472
Zeitschrift fur Sexualforschung,0.471
Geodetski Vestnik,0.469
Journal of Agrometeorology,0.469
Australian Journal of Adult Learning,0.467
Social Influence,0.467
Historical Social Research-Historische Sozialforschung,0.465
Forum-A Journal of Applied Research in Contemporary Politics,0.462
INTERNATIONAL JOURNAL,0.462
International Journal of Music Education,0.462
Modern Italy,0.462
PSYCHOTHERAPEUT,0.462
INTERNATIONAL JOURNAL OF INDUSTRIAL ENGINEERING-THEORY APPLICATIONS AND PRACTICE,0.46
EUROPEAN HISTORY QUARTERLY,0.459
Human Ecology Review,0.459
ANTHROPOZOOLOGICA,0.455
Eastern European Countryside,0.455
PROBUS,0.455
PROCEEDINGS OF THE LINNEAN SOCIETY OF NEW SOUTH WALES,0.455
REVISTA DE LA SOCIEDAD ENTOMOLOGICA ARGENTINA,0.455
Economia Politica,0.453
JOURNAL OF URBAN HISTORY,0.453
Journal of Psychology in Africa,0.453
SOCIAL SCIENCE HISTORY,0.453
ANTHROPOLOGICAL SCIENCE,0.452
Clinica y Salud,0.452
History of Education,0.452
University of Pennsylvania Journal of International Law,0.452
Journal of Policy History,0.451
Australian Journal of Anthropology,0.449
POLITISCHE VIERTELJAHRESSCHRIFT,0.443
Politics Religion & Ideology,0.442
Cepal Review,0.441
Econ Journal Watch,0.441
RELATIONS INDUSTRIELLES-INDUSTRIAL RELATIONS,0.441
Revista Chapingo Serie Ciencias Forestales y del Ambiente,0.441
CONTRIBUTIONS TO INDIAN SOCIOLOGY,0.44
Polar-Political and Legal Anthropology Review,0.44
SOCIAL PHILOSOPHY & POLICY,0.44
TRACE ELEMENTS AND ELECTROLYTES,0.44
JOURNAL OF ARCHITECTURAL AND PLANNING RESEARCH,0.439
South African Journal of Business Management,0.439
Journal of Operational Risk,0.438
Cultural Studies of Science Education,0.437
JOURNAL OF SOCIAL HISTORY,0.437
Education as Change,0.436
JOURNAL OF PSYCHOLOGY AND THEOLOGY,0.435
Austrian History Yearbook,0.433
Boletin de Malariologia y Salud Ambiental,0.433
Language Problems & Language Planning,0.433
Review of Central and East European Law,0.433
CRYPTOLOGIA,0.432
European Business Organization Law Review,0.431
JOURNAL OF VALUE INQUIRY,0.431
Parallax,0.431
BIJDRAGEN TOT DE TAAL- LAND- EN VOLKENKUNDE,0.429
Onomazein,0.429
Pragmatics and Society,0.429
Planning Perspectives,0.426
SERIALS REVIEW,0.425
CONTEMPORARY PACIFIC,0.424
Cadmo,0.423
JOURNAL OF BALTIC STUDIES,0.423
African Journalism Studies,0.42
Historical Materialism-Research in Critical Marxist Theory,0.42
Psychologie Francaise,0.42
JOURNAL OF LEGAL MEDICINE,0.417
Journal of Agricultural Sciences-Tarim Bilimleri Dergisi,0.417
Revista Latinoamericana de Investigacion en Matematica Educativa-RELIME,0.417
PSYCHOANALYTIC DIALOGUES,0.416
Neurochemical Journal,0.414
Journal of Risk Model Validation,0.412
SOCIOLOGICKY CASOPIS-CZECH SOCIOLOGICAL REVIEW,0.412
Journal of Evidence-Based Psychotherapies,0.41
JOURNAL OF GENERAL PSYCHOLOGY,0.409
OBSERVATORY,0.407
Revija za Socijalnu Politiku,0.406
STUDIES IN LANGUAGE,0.404
Journal of International Dispute Settlement,0.403
Porta Linguarum,0.403
AUSTRALIAN JOURNAL OF POLITICS AND HISTORY,0.4
COLUMBIA JOURNAL OF LAW AND SOCIAL PROBLEMS,0.4
PSYCHOANALYTIC QUARTERLY,0.4
European Journal of the History of Economic Thought,0.398
Annals of Economics and Finance,0.396
Asia Pacific Journal of Anthropology,0.396
Spanish in Context,0.395
Journal of Homeland Security and Emergency Management,0.394
SOUTH ASIA-JOURNAL OF SOUTH ASIAN STUDIES,0.394
JOURNAL OF THE HISTORY OF THE BEHAVIORAL SCIENCES,0.393
Revista de Historia Industrial,0.392
Review of Economic Design,0.391
Journal of Water Chemistry and Technology,0.39
INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS,0.389
JAPANESE ECONOMIC REVIEW,0.389
JOURNAL OF REHABILITATION,0.388
TIERARZTLICHE PRAXIS,0.388
WOMEN & THERAPY,0.388
Interventions-International Journal of Postcolonial Studies,0.386
JOURNAL OF LEGAL EDUCATION,0.386
TRIMESTRE ECONOMICO,0.386
Iberica,0.385
PSYCHOANALYTIC INQUIRY,0.385
Boletin de la Sociedad Argentina de Botanica,0.383
SOUTH AFRICAN HISTORICAL JOURNAL,0.383
JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY,0.382
B E Journal of Macroeconomics,0.38
CONTINUITY AND CHANGE,0.379
INDIAN ECONOMIC AND SOCIAL HISTORY REVIEW,0.378
JOURNAL OF VETERINARY DENTISTRY,0.378
Continuum-Journal of Media & Cultural Studies,0.376
Canadian Studies in Population,0.375
IN PRACTICE,0.375
JOURNAL OF CHINESE LINGUISTICS,0.375
Mechanics of Solids,0.374
Gender and History,0.373
AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,0.371
LABOUR-LE TRAVAIL,0.371
Management & Organizational History,0.371
REVISTA CIENTIFICA-FACULTAD DE CIENCIAS VETERINARIAS,0.37
Social Dynamics-A Journal of African Studies,0.369
ZEITSCHRIFT FUR PADAGOGISCHE PSYCHOLOGIE,0.367
Inter-Asia Cultural Studies,0.365
Movimento,0.365
Contemporary European History,0.364
INTERNATIONAL LABOR AND WORKING-CLASS HISTORY,0.364
SCIENCE & SOCIETY,0.362
GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK,0.361
MIDDLE EASTERN STUDIES,0.361
Across Languages and Cultures,0.36
Japanese Journal of Political Science,0.359
Bulletin of the Iranian Mathematical Society,0.357
Journal of Israeli History,0.357
Ayer,0.354
Journal of Rubber Research,0.353
POLITICKA EKONOMIE,0.351
Investigacion Bibliotecologica,0.35
Journal of Germanic Linguistics,0.35
Journal of Derivatives,0.349
AFRICAN STUDIES,0.348
Rural History-Economy Society Culture,0.348
CANADIAN MODERN LANGUAGE REVIEW-REVUE CANADIENNE DES LANGUES VIVANTES,0.347
Nordic Journal of Linguistics,0.346
EPE Journal,0.344
Politix,0.344
Pacific Focus,0.342
TRAMES-Journal of the Humanities and Social Sciences,0.34
JOURNAL OF HISTORICAL SOCIOLOGY,0.338
PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE,0.338
PSYCHE-ZEITSCHRIFT FUR PSYCHOANALYSE UND IHRE ANWENDUNGEN,0.337
JOURNAL OF MINING SCIENCE,0.336
AMERICAN SPEECH,0.333
Asian Journal of WTO & International Health Law and Policy,0.333
BULLETIN OF ECONOMIC RESEARCH,0.333
Competition Policy International,0.333
Denver Law Review,0.333
International Journal of Speech Language and the Law,0.333
Psihologija,0.333
SOCIOLOGISK FORSKNING,0.333
Zeitschrift fur Evaluation,0.333
B E Journal of Economic Analysis & Policy,0.33
JOURNAL OF INSTITUTIONAL AND THEORETICAL ECONOMICS-ZEITSCHRIFT FUR DIE GESAMTE STAATSWISSENSCHAFT,0.328
Text & Talk,0.328
Journal of Social Philosophy,0.327
Southern African Linguistics and Applied Language Studies,0.327
Anthropological Forum,0.326
Lexikos,0.326
European Review,0.325
NEUROPHYSIOLOGY,0.322
Saude e Sociedade,0.322
INDOGERMANISCHE FORSCHUNGEN,0.321
Korea Observer,0.321
JOURNAL OF POLYMER MATERIALS,0.32
TOPICS IN GERIATRIC REHABILITATION,0.32
China-An International Journal,0.319
JOURNAL OF FAMILY HISTORY,0.318
Review of Derivatives Research,0.318
Deviance et Societe,0.317
Souls,0.317
EVOLUTION PSYCHIATRIQUE,0.316
LIBRARY AND INFORMATION SCIENCE,0.316
Ljetopis Socijalnog Rada,0.316
SCOTTISH HISTORICAL REVIEW,0.316
FOOD TECHNOLOGY,0.314
SOCIOLOGIE DU TRAVAIL,0.314
AIBR-Revista de Antropologia Iberoamericana,0.313
JOURNAL OF THE POLYNESIAN SOCIETY,0.313
Croatian Journal of Education-Hrvatski Casopis za Odgoj i obrazovanje,0.31
Australian and New Zealand Journal of Family Therapy,0.308
Etikk i Praksis,0.308
Journal of French Language Studies,0.308
NWIG-New West Indian Guide-Nieuwe West-Indische Gids,0.308
TURK PSIKOLOJI DERGISI,0.308
Journal of Modern European History,0.306
BMGN-The Low Countries Historical Review,0.304
Israel Affairs,0.304
Journal of Victorian Culture,0.304
VOPROSY PSIKHOLOGII,0.304
Circulo de Linguistica Aplicada a la Comunicacion,0.303
Zeitschrifte fur Familienforschung-Journal of Family Research,0.303
FRONTIERS-A JOURNAL OF WOMEN STUDIES,0.302
ACTES DE LA RECHERCHE EN SCIENCES SOCIALES,0.3
Austrian Journal of Political Science,0.3
Lazaroa,0.3
PSYCHOLOGIE IN ERZIEHUNG UND UNTERRICHT,0.3
World Review of Nutrition and Dietetics,0.3
Tempo Social,0.299
Diplomacy & Statecraft,0.297
Iranian Studies,0.296
Language and Linguistics,0.295
RIDE-The Journal of Applied Theatre and Performance,0.294
EDUCATIONAL LEADERSHIP,0.293
International Journal of the History of Sport,0.293
JUSTICE SYSTEM JOURNAL,0.293
Perfiles Latinoamericanos,0.293
ASIAN JOURNAL OF WOMENS STUDIES,0.291
Differences-A Journal of Feminist Cultural Studies,0.29
Journal of Historical Pragmatics,0.29
Argumenta Oeconomica,0.288
DADOS-REVISTA DE CIENCIAS SOCIAIS,0.288
BOUNDARY 2-AN INTERNATIONAL JOURNAL OF LITERATURE AND CULTURE,0.286
Revista Espanola de Linguistica Aplicada,0.283
Asian Women,0.282
BERLINER JOURNAL FUR SOZIOLOGIE,0.282
JUVENILE AND FAMILY COURT JOURNAL,0.281
MOUVEMENT SOCIAL,0.278
ENVIRONMENTAL ETHICS,0.275
ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,0.275
AUSTRALIAN ECONOMIC HISTORY REVIEW,0.273
Itinerario-International Journal on the History of European Expansion and Global Interaction,0.273
JOURNAL OF SOUTHEAST ASIAN STUDIES,0.273
JOURNAL OF WOMENS HISTORY,0.273
PHYTOPROTECTION,0.273
Revue Francaise de Linguistique Appliquee,0.273
ZEITSCHRIFT FUR ENTWICKLUNGSPSYCHOLOGIE UND PADAGOGISCHE PSYCHOLOGIE,0.273
ATOMIC ENERGY,0.271
CENTRAL EUROPEAN HISTORY,0.271
CONTEMPORARY PSYCHOANALYSIS,0.271
GENERATIONS-JOURNAL OF THE AMERICAN SOCIETY ON AGING,0.27
CULTURAL CRITIQUE,0.269
Journal of African Law,0.268
JOURNAL OF COMPARATIVE FAMILY STUDIES,0.267
Journal of African Languages and Linguistics,0.267
Ethics & Global Politics,0.263
Romanian Journal of Political Science,0.263
Investigacion Economica,0.262
ANTHROPOS,0.26
Revista de Economia Mundial,0.26
STUDIES IN EAST EUROPEAN THOUGHT,0.256
International Journal of Clinical and Experimental Pathology,0.252
Atlantis-Journal of the Spanish Association of Anglo-American Studies,0.25
Bulletin de la Societe Linneenne de Lyon,0.25
Curriculum Matters,0.25
English in Australia,0.25
Journal of Mens Health,0.25
PSYCHOLOGIST,0.25
Revue Roumaine de Linguistique-Romanian Review of Linguistics,0.25
Sante Publique,0.248
ZEITSCHRIFT FUR PADAGOGIK,0.248
B E Journal of Theoretical Economics,0.246
PSYCHIATRIC ANNALS,0.246
Transinformacao,0.246
J-FOR-Journal of Science & Technology for Forest Products and Processes,0.245
Journal of African Media Studies,0.245
Pedagogische Studien,0.245
French History,0.244
Journal of Cold War Studies,0.244
Informacao & Sociedade-Estudos,0.239
REVUE D ETUDES COMPARATIVES EST-OUEST,0.238
Uluslararasi Iliskiler-International Relations,0.238
B-ENT,0.236
Monatsschrift fur Kriminologie und Strafrechtsreform,0.233
Revista de Estudios Politicos,0.233
Dialectologia et Geolinguistica,0.231
Labour History,0.231
Estudios de Economia,0.227
International Journal of Economic Theory,0.227
Journal of Pediatric Infectious Diseases,0.227
NAVAL ENGINEERS JOURNAL,0.227
Journal of Latin American Cultural Studies,0.226
Revue de Geographie Alpine-Journal of Alpine Research,0.224
SEMIOTICA,0.224
Acta Linguistica Hungarica,0.222
Gestion y Politica Publica,0.222
Imago Mundi-The International Journal for the History of Cartography,0.222
TIDSSKRIFT FOR SAMFUNNSFORSKNING,0.222
Bilig,0.219
War & Society,0.219
Postmedieval-A Journal of Medieval Cultural Studies,0.217
SCIENCES SOCIALES ET SANTE,0.216
CURRENT HISTORY,0.215
SOUTH AFRICAN JOURNAL FOR RESEARCH IN SPORT PHYSICAL EDUCATION AND RECREATION,0.215
Modern Chinese Literature and Culture,0.214
Revista del CLAD Reforma y Democracia,0.213
Mediterranean Historical Review,0.211
ZEITSCHRIFT FUR DIALEKTOLOGIE UND LINGUISTIK,0.211
INTERNASJONAL POLITIKK,0.209
JOURNAL OF PIDGIN AND CREOLE LANGUAGES,0.208
Papeles de Poblacion,0.208
TOPIA-Canadian Journal of Cultural Studies,0.208
Tijdschrift voor Rechtsgeschiedenis-Revue d Histoire du Droit-The Legal History Review,0.206
Critical Arts-South-North Cultural and Media Studies,0.204
SOCIAL RESEARCH,0.202
CATHOLIC UNIVERSITY LAW REVIEW,0.2
European Journal of English Studies,0.2
Journal of the Economic and Social History of the Orient,0.2
MALIMBUS,0.2
Slovo a Slovesnost,0.2
JOURNAL OF POPULAR CULTURE,0.199
Indian Journal of Gender Studies,0.195
MITTEILUNGEN DER OSTERREICHISCHEN GEOGRAPHISCHEN GESELLSCHAFT,0.194
Magallania,0.192
NEGOTIATION JOURNAL,0.192
Pragmatics & Cognition,0.189
ARCTIC ANTHROPOLOGY,0.188
Romani Studies,0.188
Zeitschrift fur Soziologie der Erziehung und Sozialisation,0.186
FinanzArchiv,0.184
Open House International,0.183
CANADIAN JOURNAL OF INFORMATION AND LIBRARY SCIENCE-REVUE CANADIENNE DES SCIENCES DE L INFORMATION ET DE BIBLIOTHECONOMIE,0.179
GAYANA,0.179
LIBRARY JOURNAL,0.179
RLA-Revista de Linguistica Teorica y Aplicada,0.179
